*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb 20 16:10:50 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2017-Dec-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2457921.500000000, A.D. 2017-Jun-17 00:00:00.0000, -1.121080671218536E+07, -1.515661957513602E+08,  6.508887635976076E+03,  2.922167244910039E+01, -2.320032933706137E+00,  9.420510925148839E-04,  5.069515187304685E+02,  1.519802418870402E+08,  1.581787867900801E-01,
2457922.500000000, A.D. 2017-Jun-18 00:00:00.0000, -8.684467113614511E+06, -1.517452647566640E+08,  6.584043594472110E+03,  2.925705468998812E+01, -1.824896015897325E+00,  7.883895365378146E-04,  5.069959772664000E+02,  1.519935702208062E+08,  1.502524412507208E-01,
2457923.500000000, A.D. 2017-Jun-19 00:00:00.0000, -6.155424308693714E+06, -1.518815065573397E+08,  6.643568372994661E+03,  2.928421902339567E+01, -1.328675972007393E+00,  5.809424444894185E-04,  5.070380671439131E+02,  1.520061884486427E+08,  1.417344832911848E-01,
2457924.500000000, A.D. 2017-Jun-20 00:00:00.0000, -3.624395902198858E+06, -1.519748316243832E+08,  6.683066560216248E+03,  2.930298550891957E+01, -8.314735980829523E-01,  3.263090757062992E-04,  5.070776134014145E+02,  1.520180441183838E+08,  1.325990066883367E-01,
2457925.500000000, A.D. 2017-Jun-21 00:00:00.0000, -1.092116073296345E+06, -1.520251612135153E+08,  6.698925904422998E+03,  2.931315252739761E+01, -3.334408296122859E-01,  3.614073587220046E-05,  5.071144387295759E+02,  1.520290840740300E+08,  1.228582754325262E-01,
2457926.500000000, A.D. 2017-Jun-22 00:00:00.0000,  1.440663278374889E+06, -1.520324325399404E+08,  6.688772927813232E+03,  2.931451572671952E+01,  1.652025500526554E-01, -2.725843662517366E-04,  5.071483766785205E+02,  1.520392584151635E+08,  1.125774957052771E-01,
2457927.500000000, A.D. 2017-Jun-23 00:00:00.0000,  3.973173552853655E+06, -1.519966050528917E+08,  6.651899661473930E+03,  2.930689873741359E+01,  6.641617662234900E-01, -5.785992544007357E-04,  5.071792882717210E+02,  1.520485254776698E+08,  1.018823261212087E-01,
2457928.500000000, A.D. 2017-Jun-24 00:00:00.0000,  6.504633412105696E+06, -1.519176665873137E+08,  6.589530889585614E+03,  2.929018874319611E+01,  1.163078167061493E+00, -8.589930716242922E-04,  5.072070787985654E+02,  1.520568568680216E+08,  9.095159384286164E-02,
2457929.500000000, A.D. 2017-Jun-25 00:00:00.0000,  9.034255552143712E+06, -1.517956376497403E+08,  6.504808893851936E+03,  2.926436346508311E+01,  1.661560777118334E+00, -1.092939877261334E-03,  5.072317099875565E+02,  1.520642411127127E+08,  7.999285867294685E-02,
2457930.500000000, A.D. 2017-Jun-26 00:00:00.0000,  1.156125495118149E+07, -1.516305723775156E+08,  6.402454907275736E+03,  2.922949682276727E+01,  2.159229393825606E+00, -1.265200633534636E-03,  5.072532033873508E+02,  1.520706846718678E+08,  6.920773655322340E-02,
2457931.500000000, A.D. 2017-Jun-27 00:00:00.0000,  1.408485653664645E+07, -1.514225558561960E+08,  6.288188571393490E+03,  2.918574046459354E+01,  2.655753002767937E+00, -1.368048201145111E-03,  5.072716338680693E+02,  1.520762099909846E+08,  5.876035019345657E-02,
2457932.500000000, A.D. 2017-Jun-28 00:00:00.0000,  1.660430051907867E+07, -1.511716988276072E+08,  6.168071430407465E+03,  2.913329052046562E+01,  3.150870353961496E+00, -1.401112353770273E-03,  5.072871159162723E+02,  1.520808513922702E+08,  4.876010363885650E-02,
2457933.500000000, A.D. 2017-Jun-29 00:00:00.0000,  1.911884473747937E+07, -1.508781315236268E+08,  6.047936986364424E+03,  2.907235394073919E+01,  3.644390135053963E+00, -1.369684597443133E-03,  5.072997874437500E+02,  1.520846502206394E+08,  3.926128464332313E-02,
2457934.500000000, A.D. 2017-Jun-30 00:00:00.0000,  2.162776447524130E+07, -1.505419981447194E+08,  5.932997088126838E+03,  2.900312467681904E+01,  4.136177418944778E+00, -1.282500950889665E-03,  5.073097953224853E+02,  1.520876505072048E+08,  3.027417809964664E-02,
2457935.500000000, A.D. 2017-Jul-01 00:00:00.0000,  2.413035076232924E+07, -1.501634527626846E+08,  5.827631124891341E+03,  2.892577232696366E+01,  4.626135678001772E+00, -1.149827141861071E-03,  5.073172848463145E+02,  1.520898958099628E+08,  2.178000875805200E-02,
2457936.500000000, A.D. 2017-Jul-02 00:00:00.0000,  2.662590814491821E+07, -1.497426567135784E+08,  5.735313182450831E+03,  2.884044045844288E+01,  5.114191050441235E+00, -9.822016806735334E-04,  5.073223933354103E+02,  1.520914272964654E+08,  1.374408850998084E-02,
2457937.500000000, A.D. 2017-Jul-03 00:00:00.0000,  2.911375256774873E+07, -1.492797771408214E+08,  5.658619204647839E+03,  2.874725017550459E+01,  5.600281628211119E+00, -7.898175455069989E-04,  5.073252469495905E+02,  1.520922827884747E+08,  6.124773336713882E-03,
2457938.500000000, A.D. 2017-Jul-04 00:00:00.0000,  3.159320965378996E+07, -1.487749862412205E+08,  5.599266563452780E+03,  2.864630525347705E+01,  6.084351749599747E+00, -5.823541375926666E-04,  5.073259594532144E+02,  1.520924963916875E+08, -1.121839792805155E-03,
2457939.500000000, A.D. 2017-Jul-05 00:00:00.0000,  3.406361340938699E+07, -1.482284608318782E+08,  5.558156327553093E+03,  2.853769659332358E+01,  6.566350025391584E+00, -3.690507131195453E-04,  5.073246318330046E+02,  1.520920983811615E+08, -8.040491663024623E-03,
2457940.500000000, A.D. 2017-Jul-06 00:00:00.0000,  3.652430524439096E+07, -1.476403819815643E+08,  5.535404929682612E+03,  2.842150496486683E+01,  7.046229574871104E+00, -1.588553200222442E-04,  5.073213519987709E+02,  1.520911151115947E+08, -1.467741228464690E-02,
2457941.500000000, A.D. 2017-Jul-07 00:00:00.0000,  3.897463314484190E+07, -1.470109345755461E+08,  5.530363912135363E+03,  2.829780180256654E+01,  7.523949131014309E+00,  3.946261631870840E-05,  5.073161941282954E+02,  1.520895688209268E+08, -2.108197949024196E-02,
2457942.500000000, A.D. 2017-Jul-08 00:00:00.0000,  4.141395083762030E+07, -1.463403067857611E+08,  5.541633996732533E+03,  2.816664829100069E+01,  7.999473981345658E+00,  2.173008381594066E-04,  5.073092174926594E+02,  1.520874772781810E+08, -2.730854532483527E-02,
2457943.500000000, A.D. 2017-Jul-09 00:00:00.0000,  4.384161681999587E+07, -1.456286894933627E+08,  5.567083593569696E+03,  2.802809325279376E+01,  8.472776040126394E+00,  3.663399109519183E-04,  5.073004648069046E+02,  1.520848532890044E+08, -3.341782143926672E-02,
2457944.500000000, A.D. 2017-Jul-10 00:00:00.0000,  4.625699317809151E+07, -1.448762757569241E+08,  5.603882663510740E+03,  2.788217048623916E+01,  8.943832687155032E+00,  4.787795467655620E-04,  5.072899602926416E+02,  1.520817041148534E+08, -3.947745120054622E-02,
2457945.500000000, A.D. 2017-Jul-11 00:00:00.0000,  4.865944417488772E+07, -1.440832604364536E+08,  5.648561157815158E+03,  2.772889619012647E+01,  9.412624342885305E+00,  5.476645705324579E-04,  5.072777077107413E+02,  1.520780308832087E+08, -4.556164528152453E-02,
2457946.500000000, A.D. 2017-Jul-12 00:00:00.0000,  5.104833463746449E+07, -1.432498400736035E+08,  5.697097961954772E+03,  2.756826694973092E+01,  9.879131018036663E+00,  5.672578956934515E-04,  5.072636886235328E+02,  1.520738280665956E+08, -5.174998646013931E-02,
2457947.500000000, A.D. 2017-Jul-13 00:00:00.0000,  5.342302820267864E+07, -1.423762131016331E+08,  5.745042716152966E+03,  2.740025848158350E+01,  1.034332818679473E+01,  5.334239752823322E-04,  5.072478610927208E+02,  1.520690830922293E+08, -5.812564419152784E-02,
2457948.500000000, A.D. 2017-Jul-14 00:00:00.0000,  5.578288548518986E+07, -1.414625804317437E+08,  5.787670613691211E+03,  2.722482506253989E+01,  1.080518221876861E+01,  4.440088764789962E-04,  5.072301589507219E+02,  1.520637761235676E+08, -6.477319954510916E-02,
2457949.500000000, A.D. 2017-Jul-15 00:00:00.0000,  5.812726221915434E+07, -1.405091464547510E+08,  5.820170343264937E+03,  2.704189946954826E+01,  1.126464528542627E+01,  2.992320207271248E-04,  5.072104917565251E+02,  1.520578800470774E+08, -7.177603064949473E-02,
2457950.500000000, A.D. 2017-Jul-16 00:00:00.0000,  6.045550741709027E+07, -1.395161205212196E+08,  5.837867512568831E+03,  2.685139348731268E+01,  1.172164927406589E+01,  1.021207611708874E-04,  5.071887456180490E+02,  1.520513607187716E+08, -7.921280048726331E-02,
2457951.500000000, A.D. 2017-Jul-17 00:00:00.0000,  6.276696161865582E+07, -1.384837190139771E+08,  5.836488064609468E+03,  2.665319966631588E+01,  1.217609806197887E+01, -1.410009714435390E-04,  5.071647852556980E+02,  1.520441775828478E+08, -8.715219001019532E-02,
2457952.500000000, A.D. 2017-Jul-18 00:00:00.0000,  6.506095539884191E+07, -1.374121681719898E+08,  5.812464339554310E+03,  2.644719590853277E+01,  1.262785787870637E+01, -4.200345158711372E-04,  5.071384579539783E+02,  1.520362848563528E+08, -9.564492783072312E-02,
2457953.500000000, A.D. 2017-Jul-19 00:00:00.0000,  6.733680847636257E+07, -1.363017078008453E+08,  5.763275461353362E+03,  2.623325518159423E+01,  1.307674674150683E+01, -7.208358473622667E-04,  5.071096002540768E+02,  1.520276335355671E+08, -1.047127897482837E-01,
2457954.500000000, A.D. 2017-Jul-20 00:00:00.0000,  6.959382996048357E+07, -1.351525958325930E+08,  5.687790256723762E+03,  2.601126237694661E+01,  1.352252608041036E+01, -1.025493241507469E-03,  5.070780481200157E+02,  1.520181744437417E+08, -1.143359138408616E-01,
2457955.500000000, A.D. 2017-Jul-21 00:00:00.0000,  7.183132036777660E+07, -1.339651133300645E+08,  5.586548462994397E+03,  2.578113806917680E+01,  1.396489981401797E+01, -1.313533105176568E-03,  5.070436505714917E+02,  1.520078623181206E+08, -1.244422833440218E-01,
2457956.500000000, A.D. 2017-Jul-22 00:00:00.0000,  7.404857584304126E+07, -1.327395690452218E+08,  5.461890291877091E+03,  2.554286459967886E+01,  1.440352633027547E+01, -1.564215945257352E-03,  5.070062853433066E+02,  1.519966605045193E+08, -1.349051994295864E-01,
2457957.500000000, A.D. 2017-Jul-23 00:00:00.0000,  7.624489442251211E+07, -1.314763023009385E+08,  5.317850972808897E+03,  2.529650556559143E+01,  1.483804505309521E+01, -1.759569832606722E-03,  5.069658734857499E+02,  1.519845453344100E+08, -1.455536821664199E-01,
2457958.500000000, A.D. 2017-Jul-24 00:00:00.0000,  7.841958334702708E+07, -1.301756831186018E+08,  5.159792855657637E+03,  2.504220938470086E+01,  1.526811207195309E+01, -1.887248463749991E-03,  5.069223890272859E+02,  1.519715090217223E+08, -1.561957418941482E-01,
2457959.500000000, A.D. 2017-Jul-25 00:00:00.0000,  8.057196583782794E+07, -1.288381092844063E+08,  4.993837136909366E+03,  2.478019347275719E+01,  1.569343322147151E+01, -1.942160094020373E-03,  5.068758608316714E+02,  1.519575602195927E+08, -1.666476623864943E-01,
2457960.500000000, A.D. 2017-Jul-26 00:00:00.0000,  8.270138584245557E+07, -1.274640010928899E+08,  4.826230370722711E+03,  2.451071470073514E+01,  1.611378333307310E+01, -1.926327755635171E-03,  5.068263664009256E+02,  1.519427221625421E+08, -1.767589230483084E-01,
2457961.500000000, A.D. 2017-Jul-27 00:00:00.0000,  8.480721004205865E+07, -1.260537952089349E+08,  4.662791484341025E+03,  2.423403754941414E+01,  1.652900744986700E+01, -1.847277369624756E-03,  5.067740201136918E+02,  1.519270291404251E+08, -1.864251295237447E-01,
2457962.500000000, A.D. 2017-Jul-28 00:00:00.0000,  8.688882738934633E+07, -1.246079390780711E+08,  4.508531822063029E+03,  2.395041003737357E+01,  1.693900812011585E+01, -1.715800618132590E-03,  5.067189596736419E+02,  1.519105224357640E+08, -1.955878729943270E-01,
2457963.500000000, A.D. 2017-Jul-29 00:00:00.0000,  8.894564707352977E+07, -1.231268867436563E+08,  4.367464486859739E+03,  2.366005151793761E+01,  1.734372693400607E+01, -1.543921908019108E-03,  5.066613340057206E+02,  1.518932466951340E+08, -2.042257788164971E-01,
2457964.500000000, A.D. 2017-Jul-30 00:00:00.0000,  9.097709590163375E+07, -1.216110962410363E+08,  4.242562821231782E+03,  2.336315079617109E+01,  1.774312739952262E+01, -1.343516795433430E-03,  5.066012943017647E+02,  1.518752472447074E+08, -2.123424951580091E-01,
2457965.500000000, A.D. 2017-Jul-31 00:00:00.0000,  9.298261581641172E+07, -1.200610282692122E+08,  4.135807179942727E+03,  2.305987043670207E+01,  1.813718280874314E+01, -1.125633790938885E-03,  5.065389884263986E+02,  1.518565684131836E+08, -2.199559053435506E-01,
2457966.500000000, A.D. 2017-Aug-01 00:00:00.0000,  9.496166190579228E+07, -1.184771456665176E+08,  4.048265687756240E+03,  2.275035326194688E+01,  1.852586967404657E+01, -9.003488256587033E-04,  5.064745579898058E+02,  1.518372526542274E+08, -2.270905743794783E-01,
2457967.500000000, A.D. 2017-Aug-02 00:00:00.0000,  9.691370096574089E+07, -1.168599132488934E+08,  3.980172751143575E+03,  2.243472833119834E+01,  1.890916564953948E+01, -6.769263397661263E-04,  5.064081370805824E+02,  1.518173401665887E+08, -2.337737397591604E-01,
2457968.500000000, A.D. 2017-Aug-03 00:00:00.0000,  9.883821050268884E+07, -1.152097976909441E+08,  3.930987585924566E+03,  2.211311498934557E+01,  1.928705035168982E+01, -4.640928835746294E-04,  5.063398517027702E+02,  1.517968687253290E+08, -2.400343104336950E-01,
2457969.500000000, A.D. 2017-Aug-04 00:00:00.0000,  1.007346779814855E+08, -1.135272672661004E+08,  3.899429497607052E+03,  2.178562446845904E+01,  1.965950756600679E+01, -2.702823607068083E-04,  5.062698191634299E+02,  1.517758734982201E+08, -2.459040722606405E-01,
2457970.500000000, A.D. 2017-Aug-05 00:00:00.0000,  1.026026001053046E+08, -1.118127913834400E+08,  3.883496767148376E+03,  2.145235906158153E+01,  2.002652755117431E+01, -1.037575093381093E-04,  5.061981468942376E+02,  1.517543866924686E+08, -2.514202741537425E-01,
2457971.500000000, A.D. 2017-Aug-06 00:00:00.0000,  1.044414819317145E+08, -1.100668399606603E+08,  3.880482671864331E+03,  2.111340924583803E+01,  2.038810836542327E+01,  2.745258452030441E-05,  5.061249304265773E+02,  1.517324369476626E+08, -2.566287800311173E-01,
2457972.500000000, A.D. 2017-Aug-07 00:00:00.0000,  1.062508356753957E+08, -1.082898827564481E+08,  3.887005945682526E+03,  2.076884944693728E+01,  2.074425535916661E+01,  1.158256652677991E-04,  5.060502504757569E+02,  1.517100484616429E+08, -2.615869608678227E-01,
2457973.500000000, A.D. 2017-Aug-08 00:00:00.0000,  1.080301791208098E+08, -1.064823888469336E+08,  3.899073645353317E+03,  2.041873343098065E+01,  2.109497829041489E+01,  1.548174688306148E-04,  5.059741693270857E+02,  1.516872399070752E+08, -2.663655195373146E-01,
2457974.500000000, A.D. 2017-Aug-09 00:00:00.0000,  1.097790336625975E+08, -1.046448264589744E+08,  3.912191366538405E+03,  2.006309049498040E+01,  2.144028598135301E+01,  1.394733703641293E-04,  5.058967269329308E+02,  1.516640232613781E+08, -2.710485815662506E-01,
2457975.500000000, A.D. 2017-Aug-10 00:00:00.0000,  1.114969220924003E+08, -1.027776633562073E+08,  3.921529008232057E+03,  1.970192357117949E+01,  2.178017899073337E+01,  6.708427847978982E-05,  5.058179372804910E+02,  1.516404027178082E+08, -2.757317024279114E-01,
2457976.500000000, A.D. 2017-Aug-11 00:00:00.0000,  1.131833663335589E+08, -1.008813679109851E+08,  3.922141068130732E+03,  1.933520999721450E+01,  2.211464124849767E+01, -6.222519950860317E-05,  5.057377856286326E+02,  1.516163738570848E+08, -2.805178815466615E-01,
2457977.500000000, A.D. 2017-Aug-12 00:00:00.0000,  1.148378853663332E+08, -9.895641090328003E+07,  3.909231296643615E+03,  1.896290513868804E+01,  2.244363177377109E+01, -2.450707271837160E-04,  5.056562271264281E+02,  1.515919232332382E+08, -2.855120607536760E-01,
2457978.500000000, A.D. 2017-Aug-13 00:00:00.0000,  1.164599935791762E+08, -9.700326799714750E+07,  3.878445120207965E+03,  1.858494854985317E+01,  2.276707739183739E+01, -4.745961320402614E-04,  5.055731871611425E+02,  1.515670284779329E+08, -2.908147190738913E-01,
2457979.500000000, A.D. 2017-Aug-14 00:00:00.0000,  1.180491997444271E+08, -9.502242278409149E+07,  3.826170655123889E+03,  1.820127219816124E+01,  2.308486694258972E+01, -7.404865545552752E-04,  5.054885636280675E+02,  1.515416589809477E+08, -2.965149804035757E-01,
2457980.500000000, A.D. 2017-Aug-15 00:00:00.0000,  1.196050067841469E+08, -9.301437025465190E+07,  3.749828793033957E+03,  1.781181052808196E+01,  2.339684719438380E+01, -1.029210772486522E-03,  5.054022312473032E+02,  1.515157771843134E+08, -3.026832808594078E-01,
2457981.500000000, A.D. 2017-Aug-16 00:00:00.0000,  1.211269124900541E+08, -9.097962053619300E+07,  3.648131185367703E+03,  1.741651253226819E+01,  2.370282088830125E+01, -1.324533618987545E-03,  5.053140480757070E+02,  1.514893405345464E+08, -3.093634531889915E-01,
2457982.500000000, A.D. 2017-Aug-17 00:00:00.0000,  1.226144113810478E+08, -8.891870266881563E+07,  3.521278957009315E+03,  1.701535599886302E+01,  2.400254808511241E+01, -1.608395218573477E-03,  5.052238643667636E+02,  1.514623041387707E+08, -3.165644558937187E-01,
2457983.500000000, A.D. 2017-Aug-18 00:00:00.0000,  1.240669978647769E+08, -8.683216805209652E+07,  3.371065511554480E+03,  1.660836319466906E+01,  2.429575281078408E+01, -1.862265749338121E-03,  5.051315337274068E+02,  1.514346241094492E+08, -3.242530337717513E-01,
2457984.500000000, A.D. 2017-Aug-19 00:00:00.0000,  1.254841707307759E+08, -8.472059301427999E+07,  3.200840841270983E+03,  1.619561539429321E+01,  2.458213696500935E+01, -2.068981214062404E-03,  5.050369259541403E+02,  1.514062614125557E+08, -3.323499316302421E-01,
2457985.500000000, A.D. 2017-Aug-20 00:00:00.0000,  1.268654386921369E+08, -8.258457984860422E+07,  3.015303713239729E+03,  1.577726177978991E+01,  2.486140167420105E+01, -2.214829421543385E-03,  5.049399400585638E+02,  1.513771857725295E+08, -3.407328592661117E-01,
2457986.500000000, A.D. 2017-Aug-21 00:00:00.0000,  1.282103262783262E+08, -8.042475578590085E+07,  2.820120043221861E+03,  1.535351802050345E+01,  2.513327285421369E+01, -2.291387940674738E-03,  5.048405152065797E+02,  1.513473789517669E+08, -3.492480893935667E-01,
2457987.500000000, A.D. 2017-Aug-22 00:00:00.0000,  1.295183790726066E+08, -7.824176980294162E+07,  2.621414869289845E+03,  1.492465257092866E+01,  2.539752451099444E+01, -2.296522233748988E-03,  5.047386371929267E+02,  1.513168366916377E+08, -3.577292808185652E-01,
2457988.500000000, A.D. 2017-Aug-23 00:00:00.0000,  1.307891673210195E+08, -7.603628777225468E+07,  2.425228920966387E+03,  1.449096357004302E+01,  2.565399285127248E+01, -2.234182296255938E-03,  5.046343390136994E+02,  1.512855688841223E+08, -3.660185817351823E-01,
2457989.500000000, A.D. 2017-Aug-24 00:00:00.0000,  1.320222873796871E+08, -7.380898693759649E+07,  2.237042635142803E+03,  1.405275321285357E+01,  2.590257760906529E+01, -2.113103235300784E-03,  5.045276957862991E+02,  1.512535980488508E+08, -3.739837908731065E-01,
2457990.500000000, A.D. 2017-Aug-25 00:00:00.0000,  1.332173611090290E+08, -7.156055078767943E+07,  2.061442095778883E+03,  1.361030689058077E+01,  2.614323215874687E+01, -1.944925272091780E-03,  5.044188158436546E+02,  1.512209566632185E+08, -3.815273364573252E-01,
2457991.500000000, A.D. 2017-Aug-26 00:00:00.0000,  1.343740338387013E+08, -6.929166508487518E+07,  1.901949622433633E+03,  1.316388130893868E+01,  2.637594768642248E+01, -1.742357560335250E-03,  5.043078305237833E+02,  1.511876841013724E+08, -3.885865743024695E-01,
2457992.500000000, A.D. 2017-Aug-27 00:00:00.0000,  1.354919717091434E+08, -6.700301530527934E+07,  1.760994326613843E+03,  1.271370165497030E+01,  2.660073719728692E+01, -1.517822479403463E-03,  5.041948848413401E+02,  1.511538238376123E+08, -3.951279416182273E-01,
2457993.500000000, A.D. 2017-Aug-28 00:00:00.0000,  1.365708590666345E+08, -6.469528531940146E+07,  1.639972987752408E+03,  1.225996509847825E+01,  2.681762321579767E+01, -1.282721409072707E-03,  5.040801302993330E+02,  1.511194212913973E+08, -4.011385266943339E-01,
2457994.500000000, A.D. 2017-Aug-29 00:00:00.0000,  1.376103963095204E+08, -6.236915691940021E+07,  1.539350088704377E+03,  1.180284718962865E+01,  2.702663053447653E+01, -1.047236171121568E-03,  5.039637201372107E+02,  1.510845224027585E+08, -4.066179784465737E-01,
2457995.500000000, A.D. 2017-Aug-30 00:00:00.0000,  1.386102983081531E+08, -6.002530976649057E+07,  1.458758422542363E+03,  1.134250836479781E+01,  2.722778357010836E+01, -8.204811816590052E-04,  5.038458066451769E+02,  1.510491728271503E+08, -4.115724374829531E-01,
2457996.500000000, A.D. 2017-Aug-31 00:00:00.0000,  1.395702933256105E+08, -5.766442141205369E+07,  1.397078316893429E+03,  1.087909882643114E+01,  2.742110706363105E+01, -6.108172198047157E-04,  5.037265398520148E+02,  1.510134175420704E+08, -4.160111124882072E-01,
2457997.500000000, A.D. 2017-Sep-01 00:00:00.0000,  1.404901222564167E+08, -5.528716716559092E+07,  1.352488457214087E+03,  1.041276093631172E+01,  2.760662869052359E+01, -4.261727319558872E-04,  5.036060668135003E+02,  1.509773006337315E+08, -4.199455059294548E-01,
2457998.500000000, A.D. 2017-Sep-02 00:00:00.0000,  1.413695379524504E+08, -5.289421970387191E+07,  1.322492965586483E+03,  9.943628825431583E+00,  2.778438222255741E+01, -2.742550378229680E-04,  5.034845307736829E+02,  1.509408650456190E+08, -4.233910103652856E-01,
2457999.500000000, A.D. 2017-Sep-03 00:00:00.0000,  1.422083043966984E+08, -5.048624842963801E+07,  1.303938356090337E+03,  9.471825306184531E+00,  2.795440995042219E+01, -1.625600435346541E-04,  5.033620695750359E+02,  1.509041521018670E+08, -4.263704374101862E-01,
2458000.500000000, A.D. 2017-Sep-04 00:00:00.0000,  1.430061955093420E+08, -4.806391869875087E+07,  1.293040904134512E+03,  8.997456569918349E+00,  2.811676309766432E+01, -9.811256827596537E-05,  5.032388128480464E+02,  1.508672006647178E+08, -4.289188247370750E-01,
2458001.500000000, A.D. 2017-Sep-05 00:00:00.0000,  1.437629934346925E+08, -4.562789114125699E+07,  1.285449376171455E+03,  8.520605697015373E+00,  2.827149905963256E+01, -8.690696529711772E-05,  5.031148777468690E+02,  1.508300458561033E+08, -4.310885165889663E-01,
2458002.500000000, A.D. 2017-Sep-06 00:00:00.0000,  1.444784862744321E+08, -4.317882138786731E+07,  1.276368046831340E+03,  8.041326663114214E+00,  2.841867471308931E+01, -1.330842554860823E-04,  5.029903633464592E+02,  1.507927173779481E+08, -4.329531087210480E-01,
2458003.500000000, A.D. 2017-Sep-07 00:00:00.0000,  1.451524654024348E+08, -4.071736054347038E+07,  1.260757867068052E+03,  7.559641030637505E+00,  2.855833593833823E+01, -2.379761209372333E-04,  5.028653442619307E+02,  1.507552375993004E+08, -4.346086352409568E-01,
2458004.500000000, A.D. 2017-Sep-08 00:00:00.0000,  1.457847226881965E+08, -3.824415668276346E+07,  1.233618220422417E+03,  7.075539442851907E+00,  2.869050479060213E+01, -3.992381603588058E-04,  5.027398644912224E+02,  1.507176197104105E+08, -4.361706719666885E-01,
2458005.500000000, A.D. 2017-Sep-09 00:00:00.0000,  1.463750481037772E+08, -3.575985746344922E+07,  1.190330290054902E+03,  6.588989072105809E+00,  2.881516697053706E+01, -6.103319115755568E-04,  5.026139327404441E+02,  1.506798663213044E+08, -4.377669930565615E-01,
2458006.500000000, A.D. 2017-Sep-10 00:00:00.0000,  1.469232282186318E+08, -3.326511369706839E+07,  1.127022514175624E+03,  6.099946478428887E+00,  2.893226267166354E+01, -8.605540401536160E-04,  5.024875204023256E+02,  1.506419688557383E+08, -4.395267811983994E-01,
2458007.500000000, A.D. 2017-Sep-11 00:00:00.0000,  1.474290459635424E+08, -3.076058347656813E+07,  1.040907486209646E+03,  5.608373655179633E+00,  2.904168310538839E+01, -1.135661495563767E-03,  5.023605628954524E+02,  1.506039079526913E+08, -4.415684968556611E-01,
2458008.500000000, A.D. 2017-Sep-12 00:00:00.0000,  1.478922818106048E+08, -2.824693632929025E+07,  9.305428238753229E+02,  5.114254267863074E+00,  2.914327334167219E+01, -1.418975792377708E-03,  5.022329644080122E+02,  1.505656548885045E+08, -4.439887333226344E-01,
2458009.500000000, A.D. 2017-Sep-13 00:00:00.0000,  1.483127162699092E+08, -2.572485688283331E+07,  7.959834416229278E+02,  4.617607566558783E+00,  2.923684048557943E+01, -1.692755281338165E-03,  5.021046055063204E+02,  1.505271738578601E+08, -4.468536541040728E-01,
