*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb 20 16:13:05 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Jul-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000, -2.745980212393232E+07,  1.445097591682957E+08, -6.116887968093157E+03, -2.975208160077682E+01, -5.684204813770031E+00,  5.301610018748626E-04,  4.906580587519082E+02,  1.470955854707430E+08, -3.016268909424871E-02,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000, -3.002586381007168E+07,  1.439961820648797E+08, -6.080354373447597E+03, -2.964595737676560E+01, -6.203760756078969E+00,  3.147541276353749E-04,  4.906505948757958E+02,  1.470933478569770E+08, -2.156716510559118E-02,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000, -3.258235979582509E+07,  1.434378196538077E+08, -6.062506451241672E+03, -2.953067491785630E+01, -6.720874507323525E+00,  9.908113343648495E-05,  4.906456663363837E+02,  1.470918703180323E+08, -1.256705014959149E-02,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000, -3.512850449874069E+07,  1.428348898542020E+08, -6.062982639506459E+03, -2.940636716081021E+01, -7.235387845054253E+00, -1.078713536450948E-04,  4.906433907934828E+02,  1.470911881274327E+08, -3.155349769762410E-03,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000, -3.766352418117252E+07,  1.421876237228418E+08, -6.080618872061372E+03, -2.927317570314919E+01, -7.747155682981753E+00, -2.964716174345128E-04,  4.906438874948022E+02,  1.470913370347422E+08,  6.671402977904221E-03,
2458855.500000000, A.D. 2020-Jan-07 00:00:00.0000, -4.018665775174202E+07,  1.414962640722080E+08, -6.113384899146855E+03, -2.913125154414276E+01, -8.256052207603478E+00, -4.562983089937411E-04,  4.906472756411458E+02,  1.470923527754626E+08,  1.690839167347682E-02,
2458856.500000000, A.D. 2020-Jan-08 00:00:00.0000, -4.269715747854243E+07,  1.407610634664288E+08, -6.158320847131312E+03, -2.898075201134887E+01, -8.761978909763167E+00, -5.763199889199377E-04,  4.906536709956893E+02,  1.470942700545210E+08,  2.753517600737826E-02,
2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000, -4.519428921429489E+07,  1.399822815096748E+08, -6.211509445942938E+03, -2.882183233270986E+01, -9.264872481275765E+00, -6.455656506010321E-04,  4.906631801176969E+02,  1.470971208175811E+08,  3.850681973702498E-02,
2458858.500000000, A.D. 2020-Jan-10 00:00:00.0000, -4.767733163793358E+07,  1.391601815743282E+08, -6.268131090052426E+03, -2.865463136772764E+01, -9.764709235823577E+00, -6.543734454216299E-04,  4.906758920821251E+02,  1.471009317686430E+08,  4.974582021930051E-02,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000, -5.014557406458684E+07,  1.382950274430449E+08, -6.322648729257286E+03, -2.847925327917467E+01, -1.026150203441116E+01, -5.961059558940995E-04,  4.906918684037057E+02,  1.471057213493595E+08,  6.113836257149088E-02,
2458860.500000000, A.D. 2020-Jan-12 00:00:00.0000, -5.259831265743890E+07,  1.373870806530326E+08, -6.369147837527096E+03, -2.829574988274901E+01, -1.075528685945001E+01, -4.689349440991641E-04,  4.907111329454406E+02,  1.471114967136784E+08,  7.253844348581585E-02,
2458861.500000000, A.D. 2020-Jan-13 00:00:00.0000, -5.503484538151351E+07,  1.364365994382135E+08, -6.401811716564000E+03, -2.810411028993642E+01, -1.124609977386835E+01, -2.770806464233999E-04,  4.907336643625751E+02,  1.471182514626034E+08,  8.378128446656820E-02,
2458862.500000000, A.D. 2020-Jan-14 00:00:00.0000, -5.745446658301585E+07,  1.354438398966208E+08, -6.415459198862314E+03, -2.790426317407024E+01, -1.173394969517014E+01, -3.094821507776402E-05,  4.907593935032758E+02,  1.471259648649363E+08,  9.470355828768547E-02,
2458863.500000000, A.D. 2020-Jan-15 00:00:00.0000, -5.985646235349479E+07,  1.344090593976015E+08, -6.406038738936186E+03, -2.769609228252221E+01, -1.221879514654674E+01,  2.540002266506747E-04,  4.907882069334801E+02,  1.471346029140006E+08,  1.051645261875714E-01,
2458864.500000000, A.D. 2020-Jan-16 00:00:00.0000, -6.224010764728194E+07,  1.333325215720600E+08, -6.370981754548848E+03, -2.747946035651775E+01, -1.270053161786546E+01,  5.592798494573614E-04,  4.908199559012026E+02,  1.471441210150732E+08,  1.150617577056238E-01,
2458865.500000000, A.D. 2020-Jan-17 00:00:00.0000, -6.460466555997894E+07,  1.322145018527452E+08, -6.309364602357149E+03, -2.725423400485476E+01, -1.317899131242354E+01,  8.656638307948938E-04,  4.908544685914288E+02,  1.471544676593082E+08,  1.243380273297830E-01,
2458866.500000000, A.D. 2020-Jan-18 00:00:00.0000, -6.694938856968390E+07,  1.310552925972523E+08, -6.221884931787848E+03, -2.702030355337873E+01, -1.365395229532465E+01,  1.155124493743998E-03,  4.908915631311007E+02,  1.471655883225348E+08,  1.329800106756177E-01,
2458867.500000000, A.D. 2020-Jan-19 00:00:00.0000, -6.927352118035920E+07,  1.298552071927878E+08, -6.110696074523032E+03, -2.677759558475134E+01, -1.412515210098488E+01,  1.412161622480923E-03,  4.909310594035283E+02,  1.471774290071278E+08,  1.410119317007256E-01,
2458868.500000000, A.D. 2020-Jan-20 00:00:00.0000, -7.157630335716082E+07,  1.286145829448676E+08, -5.979152892567217E+03, -2.652607904290413E+01, -1.459230177346046E+01,  1.624545729410620E-03,  4.909727887158664E+02,  1.471899391402442E+08,  1.484874853941715E-01,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000, -7.385697428740047E+07,  1.273337828105489E+08, -5.831512701258063E+03, -2.626576702404440E+01, -1.505509842401069E+01,  1.783645494986885E-03,  4.910166011520091E+02,  1.472030737781664E+08,  1.554820550311620E-01,
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000, -7.611477617626159E+07,  1.260131961225438E+08, -5.672619948111475E+03, -2.599671600235150E+01, -1.551323608054913E+01,  1.884496407623892E-03,  4.910623708047727E+02,  1.472167951748703E+08,  1.620857756405189E-01,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000, -7.834895789574717E+07,  1.246532384353846E+08, -5.507593113787472E+03, -2.571902325761314E+01, -1.596641522493721E+01,  1.925686243957614E-03,  4.911099991013845E+02,  1.472310737789818E+08,  1.683971670908502E-01,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000, -8.055877833653796E+07,  1.232543505970328E+08, -5.341529042400420E+03, -2.543282255022402E+01, -1.641435116321197E+01,  1.909064132719074E-03,  4.911594163320252E+02,  1.472458886920231E+08,  1.745170016874651E-01,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000, -8.274350930768384E+07,  1.218169971606149E+08, -5.179240416027606E+03, -2.513827799618841E+01, -1.685678082321665E+01,  1.839264594085677E-03,  4.912105814481961E+02,  1.472612276079639E+08,  1.805424861909630E-01,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000, -8.490243784085938E+07,  1.203416643025490E+08, -5.025041589878500E+03, -2.483557652128530E+01, -1.729346726325941E+01,  1.723072896823830E-03,  4.912634802903448E+02,  1.472770862818770E+08,  1.865622946053264E-01,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000, -8.703486781332257E+07,  1.188288574709998E+08, -4.882593435034156E+03, -2.452491982856121E+01, -1.772420135665961E+01,  1.568710801335804E-03,  4.913181225918303E+02,  1.472934676317502E+08,  1.926531529892433E-01,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000, -8.914012089986241E+07,  1.172790990118835E+08, -4.754809318922460E+03, -2.420651710336598E+01, -1.814880069040153E+01,  1.385155117382020E-03,  4.913745382851949E+02,  1.473103806311337E+08,  1.988784587374111E-01,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000, -9.121753696661247E+07,  1.156929259875928E+08, -4.643814584925771E+03, -2.388057953531655E+01, -1.856710636569074E+01,  1.181596104593119E-03,  4.914327737124696E+02,  1.473278391730190E+08,  2.052889573342093E-01,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000, -9.326647409373462E+07,  1.140708883233164E+08, -4.550944141663611E+03, -2.354731725619074E+01, -1.897897881882430E+01,  9.671040323153690E-04,  4.914928882787430E+02,  1.473458610666037E+08,  2.119250374017582E-01,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000, -9.528630844051655E+07,  1.124135473125231E+08, -4.476759094476700E+03, -2.320693871182399E+01, -1.938429388259882E+01,  7.505203208646449E-04,  4.915549519139911E+02,  1.473644672763672E+08,  2.188199082162482E-01,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000, -9.727643414575638E+07,  1.107214744130011E+08, -4.421064030185342E+03, -2.285965199536680E+01, -1.978294015673413E+01,  5.405429872453738E-04,  4.916190434768424E+02,  1.473836814435314E+08,  2.260028167868937E-01,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000, -9.923626339949141E+07,  1.089952501834790E+08, -4.382910771243274E+03, -2.250566731950979E+01, -2.017481849455766E+01,  3.459410872146407E-04,  4.916852499896092E+02,  1.474035296567294E+08,  2.335014598601158E-01,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000, -1.011652267388938E+08,  1.072354631532547E+08, -4.360581306114793E+03, -2.214519952601563E+01, -2.055984412894955E+01,  1.758042169468510E-04,  4.917536663514458E+02,  1.474240403660119E+08,  2.413427473961660E-01,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000, -1.030627735130053E+08,  1.054427083862390E+08, -4.351552046969533E+03, -2.177846921882593E+01, -2.093795161078452E+01,  3.970117171991916E-05,  4.918243949292915E+02,  1.474452442602150E+08,  2.495510429687433E-01,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000, -1.049283723232431E+08,  1.036175855089188E+08, -4.352454095400870E+03, -2.140570074720966E+01, -2.130910213718092E+01, -5.241704169911543E-05,  4.918975441754185E+02,  1.474671738525123E+08,  2.581430447139879E-01,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000, -1.067615110822159E+08,  1.017606960507240E+08, -4.359059904150665E+03, -2.102711506836453E+01, -2.167329176789432E+01, -9.076404826480200E-05,  4.919732252216358E+02,  1.474898624593818E+08,  2.671188522761887E-01,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000, -1.085616961775428E+08,  9.987264014225948E+07, -4.366342936590314E+03, -2.064291603504826E+01, -2.203055739812963E+01, -6.688040116920035E-05,  4.920515454092815E+02,  1.475133422609471E+08,  2.764498948069845E-01,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000, -1.103284501748212E+08,  9.795401296237789E+07, -4.368665479972959E+03, -2.025327064789800E+01, -2.238097571501841E+01,  2.458445750797011E-05,  4.921325981900688E+02,  1.475376412733271E+08,  2.860664965397829E-01,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000, -1.120613076920073E+08,  9.600540176183006E+07, -4.360136762186885E+03, -1.985828756317649E+01, -2.272465021988019E+01,  1.838024741260824E-04,  4.922164499983795E+02,  1.475627794130483E+08,  2.958503354915890E-01,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000, -1.137598096325914E+08,  9.402738460442460E+07, -4.335137010015547E+03, -1.945800222444045E+01, -2.306168466418817E+01,  4.041446303979512E-04,  4.923031264139773E+02,  1.475887643487310E+08,  3.056379920540412E-01,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000, -1.154234967641111E+08,  9.202053183191660E+07, -4.288929645068944E+03, -1.905237788155161E+01, -2.339214807896291E+01,  6.718973352235480E-04,  4.923926014066291E+02,  1.476155882767076E+08,  3.152388409944327E-01,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000, -1.170519042462159E+08,  8.998541050190082E+07, -4.218219817534089E+03, -1.864132645096843E+01, -2.371604319651135E+01,  9.678042671037446E-04,  4.924847934695571E+02,  1.476432267618609E+08,  3.244637306469760E-01,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000, -1.186445586467104E+08,  8.792259094601163E+07, -4.121511197004467E+03, -1.822474350712585E+01, -2.403329058376231E+01,  1.270055880572940E-03,  4.925795704156422E+02,  1.476716401754895E+08,  3.331544735107255E-01,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000, -1.202009781392959E+08,  8.583265380490562E+07, -3.999180263146758E+03, -1.780254462412238E+01, -2.434373341727004E+01,  1.557629841693497E-03,  4.926767614669378E+02,  1.477007773196530E+08,  3.412035410362966E-01,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000, -1.217206754526676E+08,  8.371619591041729E+07, -3.853288779176772E+03, -1.737469125611808E+01, -2.464715790708630E+01,  1.812862415690120E-03,  4.927761729378503E+02,  1.477305801288712E+08,  3.485591707635671E-01,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000, -1.232031624091078E+08,  8.157383409255040E+07, -3.687228945106268E+03, -1.694120158593910E+01, -2.494331915848189E+01,  2.022724774631612E-03,  4.928776035248611E+02,  1.477609882538676E+08,  3.552184159592069E-01,
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000, -1.246479548299256E+08,  7.940620684660488E+07, -3.505310812566429E+03, -1.650214902021857E+01, -2.523196376847204E+01,  2.178947887683691E-03,  4.929808566043567E+02,  1.477919427483656E+08,  3.612144403337278E-01,
2458897.500000000, A.D. 2020-Feb-18 00:00:00.0000, -1.260545769848179E+08,  7.721397434537816E+07, -3.312371711451560E+03, -1.605765412507277E+01, -2.551284530697396E+01,  2.277474443085126E-03,  4.930857487517321E+02,  1.478233886230522E+08,  3.666037428530596E-01,
2458898.500000000, A.D. 2020-Feb-19 00:00:00.0000, -1.274225652503081E+08,  7.499781741918567E+07, -3.113445049747825E+03, -1.560787504113539E+01, -2.578573301342853E+01,  2.317695113120521E-03,  4.931921149600429E+02,  1.478552764100898E+08,  3.714562875551403E-01,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000, -1.287514709809353E+08,  7.275843599926460E+07, -2.913493938963860E+03, -1.515299910414497E+01, -2.605041593744665E+01,  2.301739663714386E-03,  4.932998115130076E+02,  1.478875630244212E+08,  3.758490291522527E-01,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000, -1.300408627382613E+08,  7.049654731628169E+07, -2.717200073432177E+03, -1.469323634804203E+01, -2.630670478843892E+01,  2.233909532154854E-03,  4.934087173873287E+02,  1.479202121841746E+08,  3.798619902125734E-01,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000, -1.312903280255459E+08,  6.821288398236787E+07, -2.528796166483313E+03, -1.422881443857161E+01, -2.655443294253569E+01,  2.120228070385366E-03,  4.935187347523250E+02,  1.479531945604495E+08,  3.835757405232889E-01,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000, -1.324994746195255E+08,  6.590819200044240E+07, -2.351934308003634E+03, -1.375997429938172E+01, -2.679345714474304E+01,  1.968049002687877E-03,  4.936297888356263E+02,  1.479864877370534E+08,  3.870694131747906E-01,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000, -1.336679315346572E+08,  6.358322872776618E+07, -2.189587376195937E+03, -1.328696592914409E+01, -2.702365782126785E+01,  1.785678074682551E-03,  4.937418272429860E+02,  1.480200760065861E+08,  3.904188773496178E-01,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000, -1.347953496301634E+08,  6.123876084054378E+07, -2.043983026407659E+03, -1.281004434010917E+01, -2.724493869280077E+01,  1.581999029008685E-03,  4.938548187764561E+02,  1.480539500161383E+08,  3.936951201860916E-01,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000, -1.358814018813256E+08,  5.887556236991630E+07, -1.916568989254534E+03, -1.232946591833479E+01, -2.745722550040571E+01,  1.366129156220808E-03,  4.939687518504601E+02,  1.480881062924415E+08,  3.969631311443424E-01,
2458906.500000000, A.D. 2020-Feb-27 00:00:00.0000, -1.369257833709339E+08,  5.649441288306822E+07, -1.808005348093808E+03, -1.184548566071528E+01, -2.766046397160460E+01,  1.147146431016210E-03,  4.940836326969454E+02,  1.481225467037864E+08,  4.002815951987603E-01,
2458907.500000000, A.D. 2020-Feb-28 00:00:00.0000, -1.379282110937461E+08,  5.409609585722373E+07, -1.718175913695246E+03, -1.135835565074755E+01, -2.785461748984855E+01,  9.339249271906880E-04,  4.941994836181265E+02,  1.481572779362089E+08,  4.037035325264924E-01,
2458908.500000000, A.D. 2020-Feb-29 00:00:00.0000, -1.388884236870220E+08,  5.168139724350893E+07, -1.646208540182561E+03, -1.086832485605101E+01, -2.803966515473317E+01,  7.350921572601976E-04,  4.943163415485480E+02,  1.481923110624067E+08,  4.072777615508834E-01,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000, -1.398061811917705E+08,  4.925110415444568E+07, -1.590494415268302E+03, -1.037563996150696E+01, -2.821560098109191E+01,  5.590893552458454E-04,  4.944342571128095E+02,  1.482276612592531E+08,  4.110507872291436E-01,
2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000, -1.406812649076679E+08,  4.680600354731851E+07, -1.548699545674026E+03, -9.880546557756302E+00, -2.838243488797142E+01,  4.142795614434647E-04,  4.945532942129042E+02,  1.482633476840837E+08,  4.150684575520713E-01,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000, -1.415134773284175E+08,  4.434688072917384E+07, -1.517768058236688E+03, -9.383289599053761E+00, -2.854019587298940E+01,  3.090100781459881E-04,  4.946735299531933E+02,  1.482993934522044E+08,  4.193764765867952E-01,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000, -1.423026420325584E+08,  4.187451749389703E+07, -1.493926751036197E+03, -8.884111631839827E+00, -2.868893728130445E+01,  2.514954499464039E-04,  4.947950544115622E+02,  1.483358255682860E+08,  4.240186120852033E-01,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000, -1.430486032601647E+08,  3.938968974412142E+07, -1.472713487664238E+03, -8.383246983104140E+00, -2.882874319902548E+01,  2.493528931726274E-04,  4.949179694050358E+02,  1.483726745563045E+08,  4.290312971617359E-01,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000, -1.437512247505385E+08,  3.689316459192768E+07, -1.449066872399300E+03, -7.880910249812076E+00, -2.895973358087546E+01,  3.086251768671389E-04,  4.950423850499042E+02,  1.484099734282932E+08,  4.344336238688009E-01,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000, -1.444103873180138E+08,  3.438569721494207E+07, -1.417525440029800E+03, -7.377278743230428E+00, -2.908206395535329E+01,  4.322292263090333E-04,  4.951684127824602E+02,  1.484477555920123E+08,  4.402130179415000E-01,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000, -1.450259847355143E+08,  3.186802816082249E+07, -1.372579501194879E+03, -6.872471707107460E+00, -2.919591449317092E+01,  6.180415995107325E-04,  4.952961539476725E+02,  1.484860514299192E+08,  4.463096038610110E-01,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000, -1.455979179341489E+08,  2.934088219756727E+07, -1.309182900652289E+03, -6.366533732138908E+00, -2.930146494862485E+01,  8.572527173313915E-04,  4.954256844412374E+02,  1.485248836949709E+08,  4.526057976854592E-01,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000, -1.461260883310285E+08,  2.680496987368333E+07, -1.223361197631806E+03, -5.859432924010065E+00, -2.939885816874381E+01,  1.133945682269655E-03,  4.955570381102642E+02,  1.485642625342758E+08,  4.589293746657891E-01,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000, -1.466103919393146E+08,  2.426099234087564E+07, -1.112773595822975E+03, -5.351081417928915E+00, -2.948816359900129E+01,  1.426657981756563E-03,  4.956901936257327E+02,  1.486041815535543E+08,  4.650746059082425E-01,
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000, -1.470507161588502E+08,  2.170964875177173E+07, -9.770550453644246E+02, -4.841375332341369E+00, -2.956935666651167E+01,  1.711786726231068E-03,  4.958250696208660E+02,  1.486446163596605E+08,  4.708368376215522E-01,
2458921.500000000, A.D. 2020-Mar-13 00:00:00.0000, -1.474469403630248E+08,  1.915164435195585E+07, -8.178254405530170E+02, -4.330239661110073E+00, -2.964232393350560E+01,  1.967625350971502E-03,  4.959615301944046E+02,  1.486855262104218E+08,  4.760472893641866E-01,
2458922.500000000, A.D. 2020-Mar-14 00:00:00.0000, -1.477989399378609E+08,  1.658769709372747E+07, -6.383801226019859E+02, -3.817660856620251E+00, -2.970689045076936E+01,  2.177475016342356E-03,  4.960993987816815E+02,  1.487268581730825E+08,  4.805946064132704E-01,
2458923.500000000, A.D. 2020-Mar-15 00:00:00.0000, -1.481065922417549E+08,  1.401854140884737E+07, -4.431873454088345E+02, -3.303698271022546E+00, -2.976285555464161E+01,  2.330943250210993E-03,  4.962384755921548E+02,  1.487685523519451E+08,  4.844281100101310E-01,
2458924.500000000, A.D. 2020-Mar-16 00:00:00.0000, -1.483697827085903E+08,  1.144492904010767E+07, -2.373497228636406E+02, -2.788477260072025E+00, -2.981002335026124E+01,  2.423574093537439E-03,  4.963785538008411E+02,  1.488105467424394E+08,  4.875471816347623E-01,
2458925.500000000, A.D. 2020-Mar-17 00:00:00.0000, -1.485884098839546E+08,  8.867627736592174E+06, -2.614327975781634E+01, -2.272173008222822E+00, -2.984822126641272E+01,  2.455562531396893E-03,  4.965194316951026E+02,  1.488527808726379E+08,  4.899851987400765E-01,
2458926.500000000, A.D. 2020-Mar-18 00:00:00.0000, -1.487623889790698E+08,  6.287418858094260E+06,  1.853209040933289E+02, -1.754993507042564E+00, -2.987730726302366E+01,  2.430305028221724E-03,  4.966609202624295E+02,  1.488951980780157E+08,  4.917947860737245E-01,
2458927.500000000, A.D. 2020-Mar-19 00:00:00.0000, -1.488916540970004E+08,  3.705094705486523E+06,  3.923197223106399E+02, -1.237166267847859E+00, -2.989716972246978E+01,  2.353222817010447E-03,  4.968028471278784E+02,  1.489377466818649E+08,  4.930374557444718E-01,
2458928.500000000, A.D. 2020-Mar-20 00:00:00.0000, -1.489761595187761E+08,  1.121456023167031E+06,  5.906564821084612E+02, -7.189298085487007E-01, -2.990772417191623E+01,  2.230981582018288E-03,  4.969450581816126E+02,  1.489803804832187E+08,  4.937778082488570E-01,
2458929.500000000, A.D. 2020-Mar-21 00:00:00.0000, -1.490158804310093E+08, -1.462690184800286E+06,  7.767472689191345E+02, -2.005290052629839E-01, -2.990890963565639E+01,  2.071048269145948E-03,  4.970874180552307E+02,  1.490230588996512E+08,  4.940810971517695E-01,
2458930.500000000, A.D. 2020-Mar-22 00:00:00.0000, -1.490108133647598E+08, -4.046532560061080E+06,  9.476791988268960E+02,  3.177871956009311E-01, -2.990068595688637E+01,  1.881462086329222E-03,  4.972298102042545E+02,  1.490657469920069E+08,  4.940127029066723E-01,
2458931.500000000, A.D. 2020-Mar-23 00:00:00.0000, -1.489609764885561E+08, -6.629257118846040E+06,  1.101253803499974E+03,  8.357670585955109E-01, -2.988303237594493E+01,  1.670702258767420E-03,  4.973721369671919E+02,  1.491084154821071E+08,  4.936383338758226E-01,
2458932.500000000, A.D. 2020-Mar-24 00:00:00.0000, -1.488664097996128E+08, -9.210048902490236E+06,  1.236020056077279E+03,  1.353157243907414E+00, -2.985594705877584E+01,  1.447570300603829E-03,  4.975143196920270E+02,  1.491510407906705E+08,  4.930242058389631E-01,
2458933.500000000, A.D. 2020-Mar-25 00:00:00.0000, -1.487271752003120E+08, -1.178809360932003E+07,  1.351296272052452E+03,  1.869704308765933E+00, -2.981944704631238E+01,  1.221047015674159E-03,  4.976562988681585E+02,  1.491936050768678E+08,  4.922368788504165E-01,
2458934.500000000, A.D. 2020-Mar-26 00:00:00.0000, -1.485433564303433E+08, -1.436257922253965E+07,  1.447178375084884E+03,  2.385156518289073E+00, -2.977356814886028E+01,  1.000122057993380E-03,  4.977980341616768E+02,  1.492360962488970E+08,  4.913427764981185E-01,
2458935.500000000, A.D. 2020-Mar-27 00:00:00.0000, -1.483150588382424E+08, -1.693269761694097E+07,  1.524533011038788E+03,  2.899265696103843E+00, -2.971836454769713E+01,  7.936185242698457E-04,  4.979395042941316E+02,  1.492785079276392E+08,  4.904076311924209E-01,
2458936.500000000, A.D. 2020-Mar-28 00:00:00.0000, -1.480424090032761E+08, -1.949764612029594E+07,  1.584976357290521E+03,  3.411788791081154E+00, -2.965390818425139E+01,  6.100415699261674E-04,  4.980807067876799E+02,  1.493208393702558E+08,  4.894961580273094E-01,
2458937.500000000, A.D. 2020-Mar-29 00:00:00.0000, -1.477255542411603E+08, -2.205662902512618E+07,  1.630841563301161E+03,  3.922488995433568E+00, -2.958028830054786E+01,  4.574673727510969E-04,  4.982216576751334E+02,  1.493630953832628E+08,  4.886721529502013E-01,
2458938.500000000, A.D. 2020-Mar-30 00:00:00.0000, -1.473646620281116E+08, -2.460885908556893E+07,  1.665138031499460E+03,  4.431136578040959E+00, -2.949761164057676E+01,  3.434602704892598E-04,  4.983623912968825E+02,  1.494052862616502E+08,  4.879989617275407E-01,
